ID,Lesson,Student,KC,item,right,firstattempt,time
67580,Splot,AVSRNFH,DETERMINE-MIN,MMS-VALUING-DETERMINE-MIN-2,1,1,29.772
67581,Splot,AVSRNFH,SETMAX,META-DETERMINE-SETMAX-3,1,1,24.576
67582,Splot,AVSRNFH,SETMIN,META-DETERMINE-SETMIN-4,1,1,11.236
67583,Splot,AVSRNFH,DETERMINE-RANGE,META-DETERMINE-RANGE-1,1,0,5.157
67584,Splot,AVSRNFH,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WNBC-3,1,1,3.976
67585,Splot,AVSRNFH,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-6,1,1,2.003
67586,Splot,AVSRNFH,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-7,0,1,2.353
67587,Splot,AVSRNFH,VALUING-SCALE,META-VALUING-SCALE-3,0,1,8.442
67588,Splot,AVSRNFH,VALUING-SCALE,META-VALUING-SCALE-3,0,0,2.814
67589,Splot,AVSRNFH,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WBC-2,1,1,11.277
67590,Splot,AVSRNFH,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WBC-3,0,1,3.375
67591,Splot,AVSRNFH,VALUING-CAT-FEATURES,META-VALUING-CAT-FEATURES-6,1,1,2.904
67592,Splot,AVSRNFH,VALUING-CAT-FEATURES,META-VALUING-CAT-FEATURES-7,1,1,2.804
67593,Splot,AVSRNFH,CHOOSE-OK-BG,META-CHOOSE-OK-BG-8,1,1,3.285
67594,Splot,AVSRNFH,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-9,1,1,3.305
67595,Splot,AVSRNFH,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-10,1,1,2.413
67596,Splot,AVSRNFH,CHOOSE-OK-BG,META-CHOOSE-OK-BG-9,1,1,2.784
67597,Splot,AVSRNFH,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-11,1,1,3.786
67598,Splot,AVSRNFH,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-12,1,1,2.443
67599,Splot,AVSRNFH,CHOOSE-OK-BG,META-CHOOSE-OK-BG-10,1,1,3.665
67600,Splot,AVSRNFH,VALUING-CAT-FEATURES,META-VALUING-CAT-FEATURES-8,1,1,2.464
67601,Splot,AVSRNFH,VALUING-CAT-FEATURES,META-VALUING-CAT-FEATURES-9,1,1,3.175
67602,Splot,AVSRNFH,CHOOSE-OK-BG,META-CHOOSE-OK-BG-11,1,1,11.877
67603,Splot,AVSRNFH,CHOOSE-X-QUANTITATIVE,META-CHOOSE-X-QUANTITATIVE-1,1,0,9.543
67604,Splot,AVSRNFH,CHOOSE-Y-QUANTITATIVE,META-CHOOSE-Y-QUANTITATIVE-1,1,0,18.747
67605,Splot,AVSRNFH,SETMAX,META-DETERMINE-SETMAX-4,1,1,31.456
67606,Splot,AVSRNFH,SETMIN,META-DETERMINE-SETMIN-5,1,1,4.736
67607,Splot,AVSRNFH,DETERMINE-RANGE,META-DETERMINE-RANGE-2,1,1,13.119
67608,Splot,AVSRNFH,VALUING-SCALE,META-VALUING-SCALE-3,1,0,4.336
67609,Splot,AVSRNFH,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-7,1,0,4.116
67610,Splot,AVSRNFH,MMS-VALUING-DETERMINE-LABELSUSED-PLUS,MMS-VALUING-LABELSUSED-PLUS2-4,1,1,49.882
67611,Splot,AVSRNFH,DETERMINE-MIN,META-DETERMINE-MIN-2,1,0,14.701
67612,Splot,AVSRNFH,SETMAX,META-DETERMINE-SETMAX-5,1,1,5.388
67613,Splot,AVSRNFH,SETMIN,META-DETERMINE-SETMIN-6,1,1,10.195
67614,Splot,AVSRNFH,DETERMINE-RANGE,META-DETERMINE-RANGE-3,1,1,14.591
67615,Splot,AVSRNFH,VALUING-SCALE,META-VALUING-SCALE-4,0,1,8.542
67616,Splot,AVSRNFH,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WBC-3,1,0,123.347
67617,Splot,AVSRNFH,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-DETERMINE-LABELSUSED-1,0,0,11.086
67618,Splot,AVSRNFH,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-8,1,1,7.331
67619,Splot,AVSRNFH,MMS-VALUING-DETERMINE-LABELSUSED-PLUS,MMS-VALUING-LABELSUSED-PLUS2-5,1,1,10.615
67620,Splot,AVSRNFH,DETERMINE-MIN,META-DETERMINE-MIN-3,1,1,6.229
67621,Splot,AVSRNFH,QUANTITATIVE-VALUING-FIRST-BIN,META-QUANTITATIVE-VALUING-FIRST-BIN-3,1,1,6.429
67622,Splot,AVSRNFH,QUANTITATIVE-VALUING-SECOND-BIN,META-QUANTITATIVE-VALUING-SECOND-BIN-3,1,1,4.867
67623,Splot,AVSRNFH,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-13,1,1,4.377
67624,Splot,AVSRNFH,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-14,1,1,7.35
67625,Splot,AVSRNFH,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-15,1,1,4.346
67626,Splot,AVSRNFH,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-16,1,1,3.606
67627,Splot,AVSRNFH,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-17,1,1,5.487
67628,Splot,AVSRNFH,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-18,1,1,9.274
67629,Splot,AVSRNFH,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-19,1,1,20.049
67630,Splot,AVSRNFH,QUANTITATIVE-VALUING-FIRST-BIN,META-QUANTITATIVE-VALUING-FIRST-BIN-4,1,1,1.962
67631,Splot,AVSRNFH,QUANTITATIVE-VALUING-SECOND-BIN,META-QUANTITATIVE-VALUING-SECOND-BIN-4,1,1,3.886
67632,Splot,AVSRNFH,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-20,1,1,2.263
67633,Splot,AVSRNFH,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-21,1,1,3.195
67634,Splot,AVSRNFH,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-22,1,1,2.083
67635,Splot,AVSRNFH,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-23,1,1,2.183
67636,Splot,AVSRNFH,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-24,1,1,2.784
67637,Splot,AVSRNFH,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-25,1,1,4.016
67638,Splot,AVSRNFH,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-26,1,1,2.724
67639,Splot,AVSRNFH,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-27,1,1,68.128
67640,Splot,AVSRNFH,PLOT-FIRST-POINT,META-PLOT-FIRST-POINT-2,0,1,4.015
67641,Splot,AVSRNFH,PLOT-FIRST-POINT,META-PLOT-FIRST-POINT-2,0,0,11.096
67642,Splot,AVSRNFH,PLOT-FIRST-POINT,META-PLOT-FIRST-POINT-2,0,0,0.711
67643,Splot,AVSRNFH,PLOT-FIRST-POINT,META-PLOT-FIRST-POINT-2,0,0,0.211
67644,Splot,AVSRNFH,PLOT-FIRST-POINT,META-PLOT-FIRST-POINT-2,0,0,0.2
67645,Splot,AVSRNFH,PLOT-FIRST-POINT,META-PLOT-FIRST-POINT-2,0,0,0.14
67646,Splot,AVSRNFH,PLOT-FIRST-POINT,META-PLOT-FIRST-POINT-2,0,0,17.706
67647,Splot,AVSRNFH,FOCUS-PLOT-FIRST-POINT,FOCUS-PLOT-FIRST-POINT-1,1,1,16.864
67648,Splot,AVSRNFH,PLOT-POINT,META-PLOT-POINT-7,1,1,12.518
67649,Splot,AVSRNFH,PLOT-POINT,META-PLOT-POINT-8,0,1,5.668
67650,Splot,AVSRNFH,FOCUS-PLOT-POINT,FOCUS-PLOT-POINT-4,1,1,24.135
67651,Splot,AVSRNFH,PLOT-POINT,META-PLOT-POINT-8,1,0,12.498
67652,Splot,AVSRNFH,PLOT-POINT,META-PLOT-POINT-9,0,1,6.93
67653,Splot,AVSRNFH,FOCUS-PLOT-POINT,FOCUS-PLOT-POINT-5,1,1,1.983
67654,Splot,AVSRNFH,PLOT-POINT,META-PLOT-POINT-9,0,0,29.372
67655,Splot,AVSRNFH,PLOT-POINT,META-PLOT-POINT-9,0,0,36.112
67656,Splot,AVSRNFH,FOCUS-PLOT-POINT,FOCUS-PLOT-POINT-6,1,1,45.635
67657,Splot,AVSRNFH,PLOT-POINT,META-PLOT-POINT-9,1,0,22.733
67658,Splot,AVSRNFH,PLOT-POINT,META-PLOT-POINT-10,1,1,10.685
67659,Splot,AVSRNFH,PLOT-POINT,META-PLOT-POINT-11,0,1,2.003
67660,Splot,AVSRNFH,PLOT-POINT,META-PLOT-POINT-11,0,0,22.042
67661,Splot,AVSRNFH,FOCUS-PLOT-POINT,FOCUS-PLOT-POINT-7,1,1,23.143
67662,Splot,AVSRNFH,PLOT-POINT,META-PLOT-POINT-11,1,0,22.903
67663,Splot,AVSRNFH,CHOOSE-OVERALL-REL,CHOOSE-OVERALL-REL-2,1,0,37.083
67664,Splot,AVSRNFH,TEST-SLOPE,TEST-SLOPE-2,1,1,4.857
67665,Splot,AVSRNFH,PROBLEM-SCENARIO-DONE,PROBLEM-SCENARIO-DONE-SPLOT-INTERP-2,1,1,3.666
67666,Splot,AVSRNFH,VALUING-CAT-FEATURES,META-VALUING-CAT-FEATURES-10,1,1,57.863
67667,Splot,AVSRNFH,VALUING-CAT-FEATURES,META-VALUING-CAT-FEATURES-11,1,1,2.734
67668,Splot,AVSRNFH,CHOOSE-OK-BG,META-CHOOSE-OK-BG-12,1,1,4.357
67669,Splot,AVSRNFH,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-13,1,1,5.838
67670,Splot,AVSRNFH,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-14,1,1,2.744
67671,Splot,AVSRNFH,CHOOSE-OK-BG,META-CHOOSE-OK-BG-13,1,1,4.296
67672,Splot,AVSRNFH,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-15,1,1,3.655
67673,Splot,AVSRNFH,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-16,1,1,2.764
67674,Splot,AVSRNFH,CHOOSE-OK-BG,META-CHOOSE-OK-BG-14,1,1,4.687
67675,Splot,AVSRNFH,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-17,1,1,2.844
67676,Splot,AVSRNFH,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-18,1,1,2.854
67677,Splot,AVSRNFH,CHOOSE-OK-BG,META-CHOOSE-OK-BG-15,1,1,32.187
67678,Splot,AVSRNFH,CHOOSE-Y-QUANTITATIVE,META-CHOOSE-Y-QUANTITATIVE-2,1,1,26.568
67679,Splot,AVSRNFH,CHOOSE-X-QUANTITATIVE,META-CHOOSE-X-QUANTITATIVE-2,1,1,17.595
67680,Splot,AVSRNFH,SETMAX,META-DETERMINE-SETMAX-6,1,1,15.993
67681,Splot,AVSRNFH,SETMIN,META-DETERMINE-SETMIN-7,1,1,5.768
67682,Splot,AVSRNFH,DETERMINE-RANGE,META-DETERMINE-RANGE-4,1,1,4.577
67683,Splot,AVSRNFH,VALUING-SCALE,META-VALUING-SCALE-4,1,0,5.898
67684,Splot,AVSRNFH,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-9,1,1,4.567
67685,Splot,AVSRNFH,MMS-VALUING-DETERMINE-LABELSUSED-PLUS,MMS-VALUING-LABELSUSED-PLUS2-6,1,1,8.693
67686,Splot,AVSRNFH,DETERMINE-MIN,META-DETERMINE-MIN-4,1,1,17.094
67687,Splot,AVSRNFH,SETMAX,META-DETERMINE-SETMAX-7,1,1,11.266
67688,Splot,AVSRNFH,SETMIN,META-DETERMINE-SETMIN-8,1,1,17.085
67689,Splot,AVSRNFH,DETERMINE-RANGE,META-DETERMINE-RANGE-5,1,1,15.102
67690,Splot,AVSRNFH,VALUING-SCALE,META-VALUING-SCALE-5,1,1,16.624
67691,Splot,AVSRNFH,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-10,1,1,3.865
67692,Splot,AVSRNFH,MMS-VALUING-DETERMINE-LABELSUSED-PLUS,MMS-VALUING-LABELSUSED-PLUS2-7,1,1,12.338
67693,Splot,AVSRNFH,DETERMINE-MIN,META-DETERMINE-MIN-5,1,1,9.403
67694,Splot,AVSRNFH,QUANTITATIVE-VALUING-FIRST-BIN,META-QUANTITATIVE-VALUING-FIRST-BIN-5,1,1,4.947
67695,Splot,AVSRNFH,QUANTITATIVE-VALUING-SECOND-BIN,META-QUANTITATIVE-VALUING-SECOND-BIN-5,1,1,2.304
67696,Splot,AVSRNFH,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-28,1,1,3.054
67697,Splot,AVSRNFH,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-29,1,1,2.364
67698,Splot,AVSRNFH,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-30,1,1,2.393
67699,Splot,AVSRNFH,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-31,1,1,3.245
67700,Splot,AVSRNFH,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-32,1,1,2.944
67701,Splot,AVSRNFH,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-33,1,1,4.126
67702,Splot,AVSRNFH,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-34,1,1,6.97
67703,Splot,BKEEOVC,VALUING-CAT-FEATURES,META-VALUING-CAT-FEATURES-1,1,1,5.007
67704,Splot,BKEEOVC,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-1,0,1,4.517
67705,Splot,BKEEOVC,CHOOSE-VAR-TYPE,CHOOSE-VAR-TYPE-NUM-1,1,1,2.313
67706,Splot,BKEEOVC,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-1,0,0,2.524
67707,Splot,BKEEOVC,CHOOSE-VAR-TYPE,CHOOSE-VAR-TYPE-NUM-2,1,1,2.764
67708,Splot,BKEEOVC,VALUING-CAT-FEATURES,META-VALUING-CAT-FEATURES-2,0,1,3.334
67709,Splot,BKEEOVC,CHOOSE-OK-SPLOT,CHOOSE-OK-SPLOT-NOPE-1,1,1,1.653
67710,Splot,BKEEOVC,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-1,1,0,2.103
67711,Splot,BKEEOVC,VALUING-NUM-FEATURES,META-VALUING-NUM-FEATURES-2,0,1,2.293
67712,Splot,BKEEOVC,CHOOSE-OK-BG,META-CHOOSE-OK-BG-1,1,1,2.163
67713,Splot,BKEEOVC,CHOOSE-OK-BG,META-CHOOSE-OK-BG-2,0,1,6.349
67714,Splot,BKEEOVC,CHOOSE-OK-BG,META-CHOOSE-OK-BG-2,1,0,7.081
67715,Splot,BKEEOVC,CHOOSE-OK-SPLOT,CHOOSE-OK-SPLOT-YEAH-1,1,1,3.064
67716,Splot,BKEEOVC,CHOOSE-OK-BG,META-CHOOSE-OK-BG-3,1,1,34.239
67717,Splot,BKEEOVC,CHOOSE-X-QUANTITATIVE,META-CHOOSE-X-QUANTITATIVE-1,0,1,7.07
67718,Splot,BKEEOVC,CHOOSE-X-QUANTITATIVE,META-CHOOSE-X-QUANTITATIVE-1,0,0,27.009
67719,Splot,BKEEOVC,CHOOSE-X-QUANTITATIVE,META-CHOOSE-X-QUANTITATIVE-1,0,0,24.706
67720,Splot,BKEEOVC,CHOOSE-X-QUANTITATIVE,META-CHOOSE-X-QUANTITATIVE-1,0,0,12.918
67721,Splot,BKEEOVC,CHOOSE-X-QUANTITATIVE,META-CHOOSE-X-QUANTITATIVE-1,0,0,12.418
67722,Splot,BKEEOVC,CHOOSE-X-QUANTITATIVE,META-CHOOSE-X-QUANTITATIVE-1,0,0,4.717
67723,Splot,BKEEOVC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-1,0,1,0.22
67724,Splot,BKEEOVC,CHOOSE-Y-QUANTITATIVE,META-CHOOSE-Y-QUANTITATIVE-1,1,1,4.797
67725,Splot,BKEEOVC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-1,0,0,1.663
67726,Splot,BKEEOVC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-1,0,0,44.514
67727,Splot,BKEEOVC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-1,0,0,91.531
67728,Splot,BKEEOVC,CHOOSE-X-AXIS-QUANTITATIVE,CHOOSE-X-AXIS-QUANTITATIVE-1,1,0,40.218
67729,Splot,BKEEOVC,SETMAX,META-DETERMINE-SETMAX-1,1,1,7.05
67730,Splot,BKEEOVC,SETMIN,META-DETERMINE-SETMIN-1,0,1,4.997
67731,Splot,BKEEOVC,SETMIN,MMS-VALUING-DETERMINE-SET-MIN-1,1,1,8.993
67732,Splot,BKEEOVC,DETERMINE-RANGE,META-DETERMINE-RANGE-1,1,1,18.507
67733,Splot,BKEEOVC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WNBC-1,1,1,9.534
67734,Splot,BKEEOVC,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-1,1,1,5.207
67735,Splot,BKEEOVC,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-2,0,1,2.163
67736,Splot,BKEEOVC,VALUING-SCALE,META-VALUING-SCALE-1,0,1,15.723
67737,Splot,BKEEOVC,VALUING-SCALE,META-VALUING-SCALE-1,0,0,3.605
67738,Splot,BKEEOVC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WNBC-2,1,1,15.412
67739,Splot,BKEEOVC,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-2,1,0,6.83
67740,Splot,BKEEOVC,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-3,0,1,3.355
67741,Splot,BKEEOVC,VALUING-SCALE,META-VALUING-SCALE-1,0,0,10.875
67742,Splot,BKEEOVC,VALUING-SCALE,META-VALUING-SCALE-1,0,0,4.327
67743,Splot,BKEEOVC,VALUING-SCALE,META-VALUING-SCALE-1,0,0,0.871
67744,Splot,BKEEOVC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WNBC-3,1,1,22.452
67745,Splot,BKEEOVC,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-3,1,0,7.551
67746,Splot,BKEEOVC,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-4,0,1,16.574
67747,Splot,BKEEOVC,VALUING-SCALE,META-VALUING-SCALE-1,1,0,17.775
67748,Splot,BKEEOVC,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-4,1,0,7.171
67749,Splot,BKEEOVC,MMS-VALUING-DETERMINE-LABELSUSED-PLUS,MMS-VALUING-LABELSUSED-PLUS2-1,1,1,20.92
67750,Splot,BKEEOVC,DETERMINE-MIN,META-DETERMINE-MIN-1,1,1,13.529
67751,Splot,BKEEOVC,SETMAX,META-DETERMINE-SETMAX-2,1,1,5.799
67752,Splot,BKEEOVC,SETMIN,META-DETERMINE-SETMIN-1,1,0,5.057
67753,Splot,BKEEOVC,DETERMINE-RANGE,META-DETERMINE-RANGE-2,1,1,8.843
67754,Splot,BKEEOVC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WNBC-4,1,1,3.645
67755,Splot,BKEEOVC,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-5,1,1,3.375
67756,Splot,BKEEOVC,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-6,0,1,2.914
67757,Splot,BKEEOVC,VALUING-SCALE,META-VALUING-SCALE-2,0,1,11.957
67758,Splot,BKEEOVC,VALUING-SCALE,META-VALUING-SCALE-2,0,0,5.959
67759,Splot,BKEEOVC,VALUING-SCALE,MMS-VALUING-DETERMINE-SCALE-ARBITRARY-WBC-1,1,1,4.827
67760,Splot,BKEEOVC,MMS-VALUING-DETERMINE-LABELSUSED,MMS-VALUING-LABELSUSED-6,1,0,3.034
67761,Splot,BKEEOVC,MMS-VALUING-DETERMINE-LABELSUSED-PLUS,MMS-VALUING-LABELSUSED-PLUS2-2,1,1,17.024
67762,Splot,BKEEOVC,DETERMINE-MIN,META-DETERMINE-MIN-2,1,1,43.052
67763,Splot,BKEEOVC,QUANTITATIVE-VALUING-FIRST-BIN,META-QUANTITATIVE-VALUING-FIRST-BIN-1,1,1,3.716
67764,Splot,BKEEOVC,QUANTITATIVE-VALUING-SECOND-BIN,META-QUANTITATIVE-VALUING-SECOND-BIN-1,1,1,5.077
67765,Splot,BKEEOVC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-1,1,1,6.62
67766,Splot,BKEEOVC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-2,1,1,4.426
67767,Splot,BKEEOVC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-3,1,1,7.35
67768,Splot,BKEEOVC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-4,1,1,4.387
67769,Splot,BKEEOVC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-5,1,1,2.543
67770,Splot,BKEEOVC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-6,1,1,2.164
67771,Splot,BKEEOVC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-7,1,1,2.223
67772,Splot,BKEEOVC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-8,1,1,1.642
67773,Splot,BKEEOVC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-9,1,1,76.971
67774,Splot,BKEEOVC,QUANTITATIVE-VALUING-FIRST-BIN,META-QUANTITATIVE-VALUING-FIRST-BIN-2,1,1,6.709
67775,Splot,BKEEOVC,QUANTITATIVE-VALUING-SECOND-BIN,META-QUANTITATIVE-VALUING-SECOND-BIN-2,1,1,2.764
67776,Splot,BKEEOVC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-10,1,1,1.212
67777,Splot,BKEEOVC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-11,1,1,1.492
67778,Splot,BKEEOVC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-12,1,1,2.003
67779,Splot,BKEEOVC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-13,1,1,1.492
67780,Splot,BKEEOVC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-14,1,1,1.893
67781,Splot,BKEEOVC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-15,1,1,1.412
67782,Splot,BKEEOVC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-16,1,1,2.894
67783,Splot,BKEEOVC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-17,1,1,2.334
67784,Splot,BKEEOVC,QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN,META-QUANTITATIVE-VALUING-DETERMINE-ARBITRARY-SCALEKNOWN-18,1,1,27.82
67785,Splot,BKEEOVC,PLOT-FIRST-POINT,META-PLOT-FIRST-POINT-1,1,1,13.599
67786,Splot,BKEEOVC,PLOT-POINT,META-PLOT-POINT-1,1,1,29.463
